New York City currently has over 8 million people Over 18 million people live in the New York metropolitan area including the city The majority of the people in New York City belong to ethnic groups that are minorities in the US New York City has had large numbers of immigrants for centuries In the early 19th Century they came from Ireland and Germany Later in the 19th century they came from Italy Russia and Eastern Europe Today many are from Puerto Rico Haiti the Dominican Republic and Colombia,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 New_York_metropolitan_area 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Ireland 0 Germany 0 0 0 0 0 0 0 0 Italy Russia 0 Eastern_Europe 0 0 0 0 Puerto_Rico Haiti 0 Dominican_Republic 0 Colombia
The mayor of New York is Bill de Blasio a Democratic Party  The city also has a City Council that makes some local laws Most laws in New York City are set by the state government in Albany  New York,0 0 0 0 0 0 Bill_De_Blasio 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Albany 0
Subway transportation is provided by the New York City Subway system one of the biggest in the world New York City Transit Pennsylvania Station the busiest train station in the United States is here Empire State Development Accessed 2011 03 07,0 0 0 0 0 0 New_York_City_Subway 0 0 0 0 0 0 0 0 0 0 0 0 Pennsylvania_Station 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
John F  Kennedy International Airport which is in the Queens borough of New York is one of the busiest airports in the United States,0 0 0 0 0 0 Queens 0 0 0 0 0 0 0 0 0 0 0 0 0 0
The atmosphere is the layer of gases around the Earth It is held in place by Earth s gravity It is made up mainly of nitrogen It also has plentiful oxygen and small amounts of argon carbon dioxide water vapor and other gases The atmosphere protects life on Earth by Absorption ultraviolet rays from the sun It makes our days cooler and our nights warmer,0 0 0 0 0 0 Gases 0 0 Earth 0 0 0 0 0 0 0 0 Gravity 0 0 0 0 0 0 Nitrogen 0 0 0 0 Oxygen 0 0 0 0 Argon Carbon_Dioxide 0 0 0 0 0 0 0 Life 0 0 0 Absorption Ultraviolet 0 0 0 Sun 0 0 0 Days 0 0 0 Nights 0
Solid particulates including ash dust volcanic ash etc are small parts of atmosphere They are important in making clouds and fog,0 Particulates 0 Ash Dust 0 0 0 0 0 0 0 0 0 0 0 0 Clouds 0 Fog
Some parts of the atmosphere are hot or cold depending on height If something climbed straight up it would get colder but then it would get hotter as the object climbed higher These changes of temperature are divided into layers These are like layers of an onion The difference between the layers is the way the temperature changes,0 0 0 0 0 0 0 0 0 0 0 Height 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Temperature 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Troposphere Starts at the ground Ends somewhere between The higher the colder Weather in this layer affects our daily life,Troposphere 0 0 0 0 0 0 0 0 0 0 0 Weather 0 0 0 0 0 0 0
Stratosphere Starts at Ends at The higher the hotter The heat comes from the Ozone layer at the top of the stratosphere There is little water vapor and other substances in this layer Airplanes fly in this layer because it is usually stable and air resistance is small,Stratosphere 0 0 0 0 0 0 0 0 0 0 0 0 0 Ozone_layer 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Airplanes 0 0 0 0 0 0 0 0 0 0 0 0 0
Mesosphere Starts at Ends at The higher the colder Winds in this layer are strong so the temperature is not stable,Mesosphere 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Thermosphere Starts at Ends at or higher The higher the hotter This layer is very important in radio communication because it helps to reflect some radio waves,Thermosphere 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Radio Communication 0 0 0 0 0 0 0
Exosphere Above the thermosphere This is the top layer and merges into interplanetary space,Exosphere 0 0 0 0 0 0 0 0 0 0 0 0 0
The average temperature of the atmosphere at the surface of Earth is,0 0 0 0 0 0 0 0 0 0 0 0
The atmosphere has pressure This is because even though air is a gas it has weight The average atmospheric pressure at sea level is about,0 0 0 Pressure 0 0 0 0 0 Air 0 0 0 0 0 Weight 0 0 0 0 0 0 0
Some physicists think gravity is caused by gravitons but they are still unsure,0 0 0 0 0 0 0 0 0 0 0 0 0
From this we learn two things,0 0 0 0 0 0
According to one of his students Galileo did a famous experiment about gravity where he dropped balls from the Leaning Tower of Pisa He later rolled balls down inclines With these experiments Galileo showed that gravitation acceleration all objects at the same rate regardless of weight,0 0 0 0 0 0 Galileo 0 0 0 Experiment 0 0 0 0 0 0 0 0 Leaning_Tower_of_Pisa 0 0 0 0 0 0 0 0 0 0 0 0 0 Acceleration 0 0 0 0 0 0 0 0 0
Johannes Kepler studied the motion of planet s In 1609 and 1616 he published his three laws governing the shape of their orbits and their speed along those orbits but did not discover why they moved that way,Johannes_Kepler 0 0 0 0 Planet 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
In 1687 England mathematician Isaac Newton wrote the Philosophiae Naturalis Principia Mathematica In this book he wrote about the inverse square law of gravitation Newton following an idea that had long been discussed by others said that the closer two objects are to each other the more gravity will affect them,0 0 England Mathematician Isaac_Newton 0 0 Philosophiae_Naturalis_Principia_Mathematica 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Newton s laws were used later to predict the existence of the planet Neptune  based on changes in the orbit of Uranus and again to predict the existence of another planet closer to the Sun than Mercury  When this was done it was learned that his theory was not entirely correct These mistakes in his theory were corrected by Albert Einstein s theory of General Relativity Newton s theory is still commonly used for many things because it is simpler and is Accuracy and precision enough for many uses,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Uranus 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Albert_Einstein 0 0 0 General_Relativity 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Accuracy_and_precision 0 0 0 0
In free fall an object s motion balances out the pull of gravity on it This includes being in orbit,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Orbit
For weak gravitational fields and slow speeds relative to the speed of light the theory s predictions converge on those of Newton s law of universal gravitation Wald Robert M 1984 General relativity University of Chicago Press Newton s equations are used to plan journeys in our Solar System,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Newton 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
General relativity has a number of physical consequences,0 0 0 0 0 0 0 0
Gravitational waves are ripples in the curvature of spacetime They move as a wave travelling outward from the source Einstein predicted them in 1915 on the basis of his theory of general relativity In theory gravitational waves transport energy as gravitational radiation Sources of detectable gravitational waves might include binary star systems composed of white dwarfs neutron stars or black holes In general relativity gravitational waves cannot travel faster than the speed of light,0 0 0 0 0 0 0 0 Spacetime 0 0 0 0 Wave 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 General_Relativity 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Black_Holes 0 0 0 0 0 0 0 0 0 0 0
The 1993 Nobel Prize in Physics was awarded for measurements of the Hulse Taylor binary star system These measurements suggested gravitational waves are more than mathematical peculiarities,0 0 Nobel_Prize_in_Physics 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
On February 11 2016 the LIGO Scientific Collaboration and Virgo Collaboration teams announced that they had made the first observation of gravitational waves originating from a pair of merging black holes using the Advanced LIGO detectors On June 15 2016 a second detection of gravitational waves from coalescing black holes was announced Besides LIGO many other gravitational wave observatories are under construction,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
The Einstein website from Stanford University,0 0 0 0 0 0
A sail is a large piece of cloth on the top of some boats The wind goes around the sail and makes the boat move through the water The piece that the sail is attached to is called a mast Some boats have many sails and some have only one Usually small boats have only one sail and bigger boats have more Boats with sails are called sailing boats There are many different names for different kinds of sailing boats with different kinds of sails,0 0 0 0 0 0 0 Cloth 0 0 0 0 0 0 0 Wind 0 0 0 0 0 0 0 0 0 0 0 Water 0 0 0 0 0 0 0 0 0 0 0 Mast 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Before people made boats with engines that used coal or oil sailing boats were an important way to travel across oceans Now they are not so important for transport but they are still used for recreation and competition,0 0 0 0 0 Engines 0 0 Coal 0 Oil 0 0 0 0 0 0 0 0 0 Oceans 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Recreation 0 Competition
A mainsail is a sail located behind the main mast  of a sailing vessel,0 0 0 0 0 0 0 0 0 0 0 0 0 0
A headsail also known as the jib sail is any sail set forward of the main mast,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
A spinnaker or downwind sail Special purpose sails are often a variation of the three main categories,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
A staysail is a fore and aft rigged sail whose luff  can be attached to a forestay running from a mast to the bowsprit,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Forestay 0 0 0 0 0 0 0
Record home win 10 0 v R S C  Anderlecht 26 September 1956,0 0 0 0 0 0 R 0 0 0 0 0 0
Snoopy is the name of Charlie Brown s pet beagle in the comic strip Peanuts by Charles M  Schulz Born on the Daisy Hill Puppy Farm Snoopy started out in the background but eventually turned into a main character Snoopy was noted for his many alter egos including The World War I Flying Ace The Scout Leader and World Literary Ace,0 0 0 0 0 Charlie_Brown 0 0 Beagle 0 0 0 0 Peanuts 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 World_War_I 0 0 0 0 0 0 0 0 0
Snoopy s house is so much larger inside than it appears from the outside The house has stairs and the lower floor has TV air conditioner table tennis set billiard set library and so on Charlie Brown made it,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Spike He is Snoopy s big brother Snoopy trusts him very much,0 0 0 0 0 0 0 0 0 0 0 0
Olaf He is Snoopy s small brother He is fat,0 0 0 0 0 0 0 0 0 0
Andy He is Snoopy s brother Unreliable character,0 0 0 0 0 0 0 0
Marbles He is Snoopy s small brother Whimsical character,0 0 0 0 0 0 0 0 0
Belle She is Snoopy s small sister She is cute and fashionable,0 0 0 0 0 0 0 0 0 0 0 0
Snoopy is in the game Clash of Clans and Clash Royale as the Lava Hound,0 0 0 0 0 Clash_of_Clans 0 Clash_Royale 0 0 0 0
A black hole is a region of space from which nothing including light can escape According to the general relativity it is the result of the curving of spacetime caused by being composed of dense mass,0 0 0 0 0 0 0 0 0 0 0 0 Light 0 0 0 0 0 General_Relativity 0 0 0 0 0 0 0 0 Spacetime 0 0 0 0 0 0 0
The name also said to be taken from the black hole incidence happened in calcutta Under the theory of quantum mechanics black holes have a temperature and emit Hawking radiation which makes them slowly get smaller,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Quantum_Mechanics 0 0 0 0 Temperature 0 0 Hawking_radiation 0 0 0 0 0 0
A black hole is found by its interaction with matter The presence of a black hole can be inference  by tracking the movement of a group of stars that orbit a region in space Alternatively when gas falls into a black hole caused by a binary star or nebula the gas spirals inward heating to very high temperatures and emitting large amounts of radiation This radiation can be detected from earthbound and Earth orbiting telescopes,0 0 0 0 0 0 0 0 0 Matter 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Nebula 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Radiation 0 0 0 0 0 0 0 0 Earth 0 Telescopes
Astronomers have identified numerous stellar black hole candidates and have also found evidence of supermassive black holes at the center of most galaxies After observing the motion of nearby stars for 16 years in 2008 astronomers found compelling evidence that a supermassive black hole of more than 4 million solar masses is located near the Sagittarius A region in the center of the Milky Way galaxy,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Sagittarius_A 0 0 0 0 0 0 Milky_Way 0
Stephen Hawking was a big part in the Theory of relativity,0 0 0 0 0 0 0 0 Theory_of_relativity
This was during the period of Bourbon restoration that sought to roll back the policies of the French Revolution,0 0 0 0 0 0 Bourbon 0 0 0 0 0 0 0 0 0 0 French_Revolution
The term is associated with right wing politics It has been used to describe a wide range of views There is no single set of policies that are regarded as conservative because the meaning of conservatism depends on a given place and time,0 0 0 0 0 Right 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
In the United States conservatives were wary of centralism suspicious of the welfare state and considered businessmen trustworthy on wages and prices,0 0 United_States 0 0 0 0 Centralism 0 0 0 0 0 0 0 0 0 0 Wages 0 0
The GNU General Public License is a computer software copyleft license This license lets the user of the software use a program in many of the same ways as if it were public domain They can use it change it and copy it They can also sell or give away copies of the program with or without any changes they made to it The license lets them do this as long as they agree to follow the terms of the license The GPL was created by Richard Stallman The current version is version 3 created in 2007 although some software still uses version 2 created in 1991,0 0 0 0 0 0 0 Computer Software Copyleft License 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Richard_Stallman 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
There are two main terms to the license Both apply to giving the program away or selling it,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
A copy of the source code or written instructions about how to get a copy must be included with the software If the software is able to be downloaded from the internet the source code must also be available for downloading,0 0 0 0 Source_Code 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Internet 0 0 0 0 0 0 0 0 0
The license of the software can not be changed or removed It must always use the GPL,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
If the user does not agree to follow the GPL they can still use the software under copyright laws They can use it and make copies or changes to it for themselves but they cannot give it away or sell it They also can not change the license,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Copyright Laws 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Currency is the unit of money used by the people of a country or Union for buying and selling Product  and services,0 0 0 Unit 0 Money 0 0 0 0 0 0 Country 0 0 0 0 0 0 0 0 0
Dinar Algeria Bahrain Iraq Jordan Kuwait Serbia Tunisia,Dinar Algeria Bahrain Iraq Jordan Kuwait Serbia Tunisia
Dirham Morocco United Arab Emirates Libya Qatar Jordan,Dirham Morocco United_Arab_Emirates Libya Qatar Jordan
Dollar Many countries including the United States Canada Australia New Zealand Hong Kong and others,Dollar 0 0 0 0 United_States Canada Australia New_Zealand Hong_Kong 0 0
CFP Franc France s Pacific territories of New Caledonia French Polynesia Wallis and Futuna,CFP_Franc 0 0 0 0 0 New_Caledonia French_Polynesia Wallis_and_Futuna
Formerly using Luxembourg franc Belgium Luxembourg,0 0 Luxembourg_Franc Belgium Luxembourg
Danish krone Denmark Faroe Islands Greenland Norway,Danish_krone Denmark Faroe_Islands Greenland Norway
Rupee Republic of India Mauritius Nepal Pakistan Seychelles Sri Lanka,Rupee Republic_Of_India Mauritius Nepal Pakistan Seychelles Sri_Lanka
Former Bangalore today again and officially known as Bengaluru is the capital city of the Indian state of Karnataka It is famous for its Information technology industry and so it is called the Silicon Valley of India Today as a large and growing city Bangalore has many of the most well recognized colleges and research institutions in India,0 0 0 0 0 0 0 0 0 0 0 0 0 0 Indian 0 0 Karnataka 0 0 0 0 0 Information_technology Industry 0 0 0 0 0 0 Silicon_Valley 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Alyson Lee Hannigan is an Americans actor She was born March 24 1974 in Washington  D C  She moved to Atlanta Georgia  when she was 2 years old to live with her mother She started to act in advertisement for McDonalds Six Flags theme park and Oreo cookies when she was small When she was 11 she went to Los Angeles  California with her mother to go to school and become celebrity She started getting noticed with her roles in Buffy the Vampire Slayer as Willow Rosenberg and in the American Pie  movies as Michelle Flaherty She is currently on the television series How I Met Your Mother,0 0 0 0 0 Americans Actor 0 0 0 0 0 0 0 Washington 0 0 0 0 0 0 Atlanta 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Advertisement 0 Mcdonalds Six_Flags Theme_Park 0 Oreo Cookies 0 0 0 0 0 0 0 0 0 0 0 Los_Angeles 0 0 0 0 0 0 0 0 0 0 Celebrity 0 0 0 0 0 0 0 0 Buffy_the_Vampire_Slayer 0 Willow_Rosenberg 0 0 0 0 Movies 0 0 0 0 0 0 0 Television 0 How_I_Met_Your_Mother
Now is the time span between the past and the future It can be long or short but it is almost always used to refer to the span between the present instant to some time horizon when a choice must be made It can be used to ask or demand that someone make a decision even if they want to delay,0 0 0 0 0 0 Past 0 0 Future 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Time_Horizon 0 0 Choice 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Algebra is now often called snapshot algebra or algebra of seeing because of this dependence on time If any action or event were possible between steps in algebraic analysis then in theory one would have to start over as if one had no knowledge of the new state at all For these reasons the idea of statistics and also knowledge and knowledge management are sometimes questioned for instance in the book Lies  Damn Lies  and Statistics A major issue is the comparing of numbers gathered in the past and now after some key conditions change,Algebra 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Action 0 Event 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Statistics 0 0 Knowledge 0 0 0 0 0 0 0 0 0 0 Lies 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Argentina is a country in South America Argentina is the second largest country in South America and the eighth largest country in the world,0 0 0 0 0 South_America 0 0 0 0 0 Country 0 South_America 0 0 0 0 0 0 0 0
Spanish language is the language most people speak and the official language but many other languages are spoken,Spanish_Language 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
There are minorities speaking Italian language German language English language Quechua and even Welsh language in Patagonia,0 0 0 0 Italian_Language German_Language English_Language Quechua 0 0 Welsh_language 0 Patagonia
Argentina is between the Andes mountain range in the west and the southern Atlantic Ocean in the east and south It is bordered by Paraguay and Bolivia in the north Brazil and Uruguay in the northeast and Chile in the west and south It also claims the Falkland Islands and South Georgia and the South Sandwich Islands Most citizens of the Argentine Republic are descendants of immigrants from Europe They are united by citizenship and not necessarily by ethnicity Most Argentinians embrace both their ethnic origins and Argentinian nationality,0 0 0 0 Andes 0 0 0 0 0 0 0 Atlantic_Ocean 0 0 0 0 0 0 0 0 0 Paraguay 0 Bolivia 0 0 0 Brazil 0 Uruguay 0 0 0 0 Chile 0 0 0 0 0 0 0 0 0 Falkland_Islands 0 South_Georgia_and_the_South_Sandwich_Islands 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
The name Argentina comes from the Latin argentum as the Spain conquistadors believed the area had silver In the Americas Canada US Brazil and Argentina are the largest countries,0 0 0 0 0 0 Latin 0 0 0 Spain Conquistadors 0 0 0 0 Silver 0 0 0 0 0 0 0 0 0 0 0 0
Other languages spoken are Italian English and German Lunfardo is Argentinean slang and is a mix of Spanish and Italian Argentineans are said to speak Spanish with an Italian accent,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
In 1976 the country was falling into chaos and the military took power This was not the first time the military had done this Leading the new government was Jorge Rafael Videla Videla was one of history s most brutal dictators Thousands of people disappeared or were killed during his time as president Videla retired in 1980,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Jorge_Rafael_Videla 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Argentina is a federal republic The people of Argentina vote for a President to rule them and Senators and Deputy to speak for them and make laws for them The President is Mauricio Macri since December 2015,0 0 0 0 0 0 0 0 0 0 0 President 0 0 0 0 Senators 0 Deputy 0 0 0 0 0 0 0 0 0 0 0 0 Mauricio_Macri 0 0 0
Economics is the branch of knowledge concerned with the production consumption and transfer of wealth,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Business companies produce and sell Good  and service  and buy factors of production from households and from other companies,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
All people have to decide between their options,0 0 0 0 0 0 0 0
The cost of goods is what a person gives up for the goods,0 0 0 0 0 0 0 0 0 0 0 0 0
When a person gives up something to get a good they also give up other things that they could have gotten instead This means that the true cost of something is what you give up to get it This includes money and the economic benefits that you didn t get because you can no longer buy something else This is called opportunity cost,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Money 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Opportunity_Cost
People react to encouragements Making an option more attractive will make more people choose it,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Trade can make everyone better off,0 0 0 0 0 0
Sometimes prices do not fully show the cost or benefit to society For example air pollution is bad for society and education is good for society The government can put a tax on items that are bad for society It can also support items that are good for society,0 0 0 0 0 0 0 0 0 0 0 0 0 0 Air_Pollution 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
The living standard of a country depends on the skills to produce services and goods Productivity is the amount of the produced goods divided by total working hours,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
When there is an increase in the total money supply or when the cost to produce things rises prices go up This is called inflation,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Inflation
Economists are strongly influenced by the times they live in For example Karl Marx lived in a time where workers conditions were very poor and John Maynard Keynes lived through the Great Depression of the 1930s Today s economists can look back and understand why they made their judgments and try to make better ones,0 0 0 0 0 0 0 0 0 0 0 0 Karl_Marx 0 0 0 0 0 0 0 0 0 0 0 John_Maynard_Keynes 0 0 0 Great_Depression 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
The two main branches of economics are microeconomics and macroeconomics,0 0 0 0 0 0 0 Microeconomics 0 Macroeconomics
Macroeconomics is about the economy in general For example if a country s wealth goes up or if millions of people become unemployed those are things that macroeconomists study Microeconomics is about smaller and more specific things such as how families and households spend their money or how a business operates,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Four of the Great Lakes are on the border between Canada and the United States The other Lake Michigan is completely inside the United States,0 0 0 0 0 0 0 0 0 0 Canada 0 0 United_States 0 0 0 0 0 0 0 0 0 0
All together by volume they are the largest group of fresh water lakes in the world No one of the Lakes is larger than Lake Baikal or Lake Tanganyika,0 0 0 Volume 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Lake_Baikal 0 Lake_Tanganyika
Many rivers flow through a large watershed into the lakes The lakes have about 35 000 islands The Great Lakes region includes the five lakes and many thousands of smaller lakes often called inland lakes,0 0 0 0 0 0 Watershed 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Funeral is an official ceremony of someone who has death Most religions have their own style of funeral ceremony,0 0 0 0 Ceremony 0 0 0 0 Death 0 Religions 0 0 0 0 0 0 0
A funeral ceremony can be held in the house of the dead a church a temple or a public place The family and friends of the dead come together remember the dead and comfort each other If it is a religious ceremony they say a prayer for the dead so that his or her soul may rest in peace,0 0 0 0 0 0 0 0 0 0 0 0 0 Church 0 Temple 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Prayer 0 0 0 0 0 0 0 0 Soul 0 0 0 0
Modern funerals have greatly changed over time Present day funeral or memorial services may often be more like a thanksgiving for the life of the dead person rather than just thinking about the sadness of death,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Family members bring favorite pictures or memorabilia to display as another reminder of the deceased Headstones are bought so that everyone can see who has been buried in a specific grave They usually tell the name date of birth and the date of death,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
These are the team managers of Plymouth Argyle and the dates they took over,0 0 0 0 0 0 0 0 0 0 0 0 0 0
William I of England also known as William the Conqueror was the first Normans English monarchs He was also the Duke of Normandy from 1035 until his death At the Battle of Hastings William defeated Harold Godwinson the last Anglo Saxon king of England That event is shown on the Bayeux Tapestry He changed the of both Norman and English history He and Harold Godwinson battled to see who would keep ad or receive the English throne William beat Harold at the battle of Hastings in 1066,0 0 0 0 0 0 0 0 0 0 0 0 0 Normans English_monarchs 0 0 0 0 Duke_of_Normandy 0 0 0 0 0 0 0 Battle_of_Hastings 0 0 Harold_Godwinson 0 0 0 Saxon 0 0 0 0 0 0 0 0 0 Bayeux_Tapestry 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
The battle of Val es Dunes was the start of William s rise to power As the king had stepped in it was more his victory than William s But William s nobles now began to see him as a leader He could now think about taking a wife Shortly before 1049 William decided to marry Matilda of Flanders David C Douglas William The Conqueror p 76 She was the daughter of Baldwin V of Flanders and Adela of France who was the daughter of King Robert II of France Before it could take place Pope Leo IX refused to allow the marriage He did not give a reason but the two were cousins Some time between 1050 and 1052 the two married anyway But it wasn t until 1059 that another Nicholas II lifted the ban on their marriage,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Matilda_of_Flanders 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Robert_II_of_France 0 0 0 0 0 Pope_Leo_IX 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
